Sample_number,Site_code,LU,Passage,Round,Day,Month,Year,Time,DayNb,DayNight,Season,Trap,Msq_genus,Msq_group,Msq_species,Msq_species_complete,Msq_ID,Sex,Fed,Comment ,Screen,Screen_bool,Pos_bool,PCR_species,Molecular_marker,Msq_species_molecular,UK_abdomen,DukeU_abdomen,Random selection ITS2 if Duke yes no need to re-do,PCR cytb Pos,PCR cytb seq
BC4239,V02,village,high,4,3,8,2020,3,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4240,V02,village,high,4,3,8,2020,3,Day2,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4241,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4242,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4243,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4244,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Kochi,kochi,An. kochi,kochi,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4245,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4246,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4247,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,subpictus ,An. subpictus ,subpictus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4248,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4249,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4250,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4251,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4252,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4253,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4254,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4255,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Annularis,nivipes ,An. nivipes ,nivipes ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4256,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4257,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4258,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4259,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4260,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4261,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4262,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Barbirostris,unidentified,unidentified,barbirostris group,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4263,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4264,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC4265,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4266,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4267,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4268,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4269,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,subpictus ,An. subpictus ,subpictus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4270,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4271,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs,Neg,0,0,NA,,,,No,No,,
BC4272,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,missing abdomen,Neg,0,0,NA,,,,No,No,,
BC4273,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4274,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,Yes,,
BC4275,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4276,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Annularis,nivipes ,An. nivipes ,nivipes ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4277,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,Yes,none,Neg,0,0,NA,,,,No,Yes,,
BC4278,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4279,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4280,V02,village,high,4,3,8,2020,4,Day2,Night,Rainy ,SCR-In ,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4281,V02,village,high,4,3,8,2020,5,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4282,V02,village,high,4,3,8,2020,5,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,Yes,none,Neg,0,0,NA,,,,No,Yes,,
BC4283,V02,village,high,4,3,8,2020,5,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4284,V02,village,high,4,3,8,2020,5,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4285,V02,village,high,4,3,8,2020,5,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4286,V02,village,high,4,3,8,2020,5,Day2,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4287,V02,village,high,4,3,8,2020,6,Day2,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4288,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4289,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4290,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4291,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,subpictus ,An. subpictus ,subpictus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4292,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4293,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4294,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4295,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4296,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4297,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4298,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4299,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4300,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs,Neg,0,0,NA,,,,No,No,,
BC4301,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs and scales,Neg,0,0,NA,,,,No,Yes,,
BC4302,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,Yes,missing legs,Neg,0,0,NA,,,,No,No,,
BC4303,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4304,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4305,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4306,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4307,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4308,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs and scales,Neg,0,0,NA,,,,No,No,,
BC4309,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,subpictus ,An. subpictus ,subpictus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4310,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs and scales,Neg,0,0,NA,,,,No,No,,
BC4311,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4312,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4313,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4314,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,Yes,,
BC4315,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4316,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC4317,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC4318,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4319,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4320,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,Yes,missing legs and scales,Neg,0,0,NA,,,,No,No,,
BC4321,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,Yes,missing legs and scales,Neg,0,0,NA,,,,No,No,,
BC4322,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4323,V02,village,high,4,1,8,2020,19,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4324,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,hyrcanus,An. hyrcanus,hyrcanus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4325,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4326,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4327,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4328,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4329,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4330,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4331,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,hyrcanus,An. hyrcanus,hyrcanus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4332,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4333,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4334,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4335,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4336,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,Yes,none,Neg,0,0,NA,,,,No,Yes,,
BC4337,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4338,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs and scales,Neg,0,0,NA,,,,No,Yes,,
BC4339,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4340,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs and scales,Neg,0,0,NA,,,,No,No,,
BC4341,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,subpictus ,An. subpictus ,subpictus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4342,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,Yes,none,Neg,0,0,NA,,,,No,Yes,,
BC4343,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4344,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs and scales,Neg,0,0,NA,,,,No,No,,
BC4345,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,subpictus ,An. subpictus ,subpictus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4346,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4347,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC4348,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC4349,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC4350,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4351,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,hyrcanus,An. hyrcanus,hyrcanus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4352,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4353,V02,village,high,4,1,8,2020,20,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4354,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4355,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,Yes,missing scales,Neg,0,0,NA,,,,No,No,,
BC4356,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4357,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4358,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4359,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,Hyrcanus,hyrcanus,An. hyrcanus,hyrcanus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4360,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4361,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4362,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4363,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4364,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4365,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs,Neg,0,0,NA,,,,No,No,,
BC4366,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4367,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC4368,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC4369,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC4370,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC4371,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,Kochi,kochi,An. kochi,kochi,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4372,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4373,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,vagus ,An. vagus ,vagus ,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC4374,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,NA,indefinitus,An. indefinitus,indefinitus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC4375,V02,village,high,4,1,8,2020,21,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC4376,V02,village,high,4,1,8,2020,22,Day1,Night,Rainy ,SCR-In ,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
